timestamp,ghi_w_m2,dni_w_m2,dhi_w_m2,temp_air_c,wind_speed_m_s,relative_humidity_pct,precipitation_mm
2019-01-25 19:00:00-08:00,0.0,0.0,0.0,7.21,1.65,41.58,0.0
2019-01-25 20:00:00-08:00,0.0,0.0,0.0,6.04,1.79,44.29,0.0
2019-01-25 21:00:00-08:00,0.0,0.0,0.0,5.39,1.94,45.17,0.0
2019-01-25 22:00:00-08:00,0.0,0.0,0.0,4.88,2.09,45.6,0.0
2019-01-25 23:00:00-08:00,0.0,0.0,0.0,4.34,2.15,46.83,0.0
2019-01-26 00:00:00-08:00,0.0,0.0,0.0,3.75,2.16,48.07,0.0
2019-01-26 01:00:00-08:00,0.0,0.0,0.0,3.28,2.15,48.73,0.0
2019-01-26 02:00:00-08:00,0.0,0.0,0.0,3.04,2.21,48.58,0.0
2019-01-26 03:00:00-08:00,0.0,0.0,0.0,2.94,2.27,48.34,0.0
2019-01-26 04:00:00-08:00,0.0,0.0,0.0,2.91,2.39,48.27,0.0
2019-01-26 05:00:00-08:00,0.0,0.0,0.0,2.85,2.44,49.12,0.0
2019-01-26 06:00:00-08:00,0.0,0.0,0.0,2.87,2.45,50.1,0.0
2019-01-26 07:00:00-08:00,99.3,580.76,22.17,6.28,2.92,42.83,0.0
2019-01-26 08:00:00-08:00,288.58,876.78,38.33,10.08,4.29,32.73,0.0
2019-01-26 09:00:00-08:00,452.05,999.96,44.26,12.9,5.61,26.96,0.0
2019-01-26 10:00:00-08:00,569.72,1015.21,54.99,14.36,6.36,23.4,0.0
2019-01-26 11:00:00-08:00,630.62,1044.54,50.43,15.17,6.5,21.14,0.0
2019-01-26 12:00:00-08:00,618.22,1044.58,48.41,15.84,6.41,19.47,0.0
2019-01-26 13:00:00-08:00,538.38,953.91,69.38,16.49,6.15,18.1,0.0
2019-01-26 14:00:00-08:00,395.48,780.34,97.41,16.9,5.43,17.7,0.0
2019-01-26 15:00:00-08:00,224.77,638.61,86.93,16.04,3.22,22.73,0.0
2019-01-26 16:00:00-08:00,48.47,163.83,38.57,11.39,1.6,38.69,0.0
2019-01-26 17:00:00-08:00,0.0,0.0,0.0,9.47,1.78,40.07,0.0
2019-01-26 18:00:00-08:00,0.0,0.0,0.0,8.89,1.9,41.02,0.0
2019-01-26 19:00:00-08:00,0.0,0.0,0.0,8.29,1.94,42.89,0.0
2019-01-26 20:00:00-08:00,0.0,0.0,0.0,7.41,1.89,46.01,0.0
2019-01-26 21:00:00-08:00,0.0,0.0,0.0,6.53,1.87,48.9,0.0
2019-01-26 22:00:00-08:00,0.0,0.0,0.0,6.03,1.86,50.77,0.0
2019-01-26 23:00:00-08:00,0.0,0.0,0.0,5.89,1.92,51.91,0.0
2019-01-27 00:00:00-08:00,0.0,0.0,0.0,5.53,2.03,52.88,0.0
2019-01-27 01:00:00-08:00,0.0,0.0,0.0,5.63,1.94,53.66,0.0
2019-01-27 02:00:00-08:00,0.0,0.0,0.0,5.55,1.71,55.08,0.0
2019-01-27 03:00:00-08:00,0.0,0.0,0.0,5.2,1.57,56.58,0.0
2019-01-27 04:00:00-08:00,0.0,0.0,0.0,4.65,1.51,56.65,0.0
2019-01-27 05:00:00-08:00,0.0,0.0,0.0,4.99,1.49,53.77,0.0
2019-01-27 06:00:00-08:00,0.0,0.0,0.0,5.56,1.42,51.5,0.0
2019-01-27 07:00:00-08:00,74.62,187.27,52.99,7.41,1.08,53.66,0.0
2019-01-27 08:00:00-08:00,248.05,494.08,117.88,10.32,2.23,39.04,0.0
2019-01-27 09:00:00-08:00,415.33,747.26,115.57,12.0,2.09,34.15,0.0
2019-01-27 10:00:00-08:00,523.83,905.27,79.59,14.42,1.97,30.05,0.0
2019-01-27 11:00:00-08:00,620.9,1022.06,55.32,16.5,2.12,27.31,0.0
2019-01-27 12:00:00-08:00,591.7,873.39,122.11,17.89,1.99,25.63,0.0
2019-01-27 13:00:00-08:00,525.95,808.96,162.96,18.79,1.48,24.6,0.0
2019-01-27 14:00:00-08:00,387.95,709.67,120.27,19.1,1.07,24.31,0.0
2019-01-27 15:00:00-08:00,231.88,644.39,77.63,18.18,0.78,30.53,0.0
2019-01-27 16:00:00-08:00,59.78,283.11,31.16,14.74,0.96,40.92,0.0
2019-01-27 17:00:00-08:00,0.0,0.0,0.0,13.21,0.94,39.0,0.0
2019-01-27 18:00:00-08:00,0.0,0.0,0.0,12.4,0.68,40.41,0.0
2019-01-27 19:00:00-08:00,0.0,0.0,0.0,12.1,0.45,41.22,0.0
2019-01-27 20:00:00-08:00,0.0,0.0,0.0,11.94,0.39,41.14,0.0
2019-01-27 21:00:00-08:00,0.0,0.0,0.0,11.49,0.69,41.5,0.0
2019-01-27 22:00:00-08:00,0.0,0.0,0.0,10.93,1.02,42.61,0.0
2019-01-27 23:00:00-08:00,0.0,0.0,0.0,9.71,1.34,46.34,0.0
2019-01-28 00:00:00-08:00,0.0,0.0,0.0,8.59,1.5,50.1,0.0
2019-01-28 01:00:00-08:00,0.0,0.0,0.0,7.73,1.56,52.68,0.0
2019-01-28 02:00:00-08:00,0.0,0.0,0.0,6.97,1.59,54.58,0.0
2019-01-28 03:00:00-08:00,0.0,0.0,0.0,6.11,1.63,56.95,0.0
2019-01-28 04:00:00-08:00,0.0,0.0,0.0,5.22,1.67,59.57,0.0
2019-01-28 05:00:00-08:00,0.0,0.0,0.0,4.49,1.74,61.47,0.0
2019-01-28 06:00:00-08:00,0.0,0.0,0.0,4.21,1.84,62.19,0.0
2019-01-28 07:00:00-08:00,101.93,550.8,25.28,7.15,2.46,54.15,0.0
2019-01-28 08:00:00-08:00,290.27,866.08,41.85,10.57,4.01,42.53,0.0
2019-01-28 09:00:00-08:00,454.65,973.26,50.97,13.92,4.48,33.1,0.0
2019-01-28 10:00:00-08:00,572.0,985.42,60.66,16.31,4.94,27.09,0.0
2019-01-28 11:00:00-08:00,625.97,974.03,74.27,17.74,4.92,24.36,0.0
2019-01-28 12:00:00-08:00,615.92,958.76,81.2,18.61,4.7,22.91,0.0
2019-01-28 13:00:00-08:00,485.98,606.46,189.15,19.12,4.59,21.77,0.0
2019-01-28 14:00:00-08:00,347.55,410.94,184.49,18.69,4.02,22.08,0.0
2019-01-28 15:00:00-08:00,197.65,271.97,124.48,16.77,1.67,34.6,0.0
2019-01-28 16:00:00-08:00,42.78,72.3,39.69,14.41,1.2,42.35,0.0
2019-01-28 17:00:00-08:00,0.0,0.0,0.0,13.46,1.37,41.27,0.0
2019-01-28 18:00:00-08:00,0.0,0.0,0.0,12.43,1.48,42.81,0.0
2019-01-28 19:00:00-08:00,0.0,0.0,0.0,10.78,1.65,42.91,0.0
2019-01-28 20:00:00-08:00,0.0,0.0,0.0,9.44,1.74,43.92,0.0
2019-01-28 21:00:00-08:00,0.0,0.0,0.0,8.35,1.78,44.97,0.0
2019-01-28 22:00:00-08:00,0.0,0.0,0.0,7.28,1.61,47.49,0.0
2019-01-28 23:00:00-08:00,0.0,0.0,0.0,7.22,1.53,47.98,0.0
2019-01-29 00:00:00-08:00,0.0,0.0,0.0,7.16,1.51,47.57,0.0
2019-01-29 01:00:00-08:00,0.0,0.0,0.0,7.22,1.49,47.36,0.0
2019-01-29 02:00:00-08:00,0.0,0.0,0.0,6.57,1.5,48.42,0.0
2019-01-29 03:00:00-08:00,0.0,0.0,0.0,5.8,1.5,49.75,0.0
2019-01-29 04:00:00-08:00,0.0,0.0,0.0,6.14,1.41,50.95,0.0
2019-01-29 05:00:00-08:00,0.0,0.0,0.0,6.05,1.35,52.85,0.0
2019-01-29 06:00:00-08:00,0.0,0.0,0.0,5.88,1.29,54.29,0.0
2019-01-29 07:00:00-08:00,57.1,38.41,48.27,6.76,1.22,53.83,0.0
2019-01-29 08:00:00-08:00,177.7,100.04,141.72,8.55,2.12,44.57,0.0
2019-01-29 09:00:00-08:00,307.08,123.97,241.98,10.01,2.88,35.54,0.0
2019-01-29 10:00:00-08:00,389.92,172.33,272.38,12.38,3.04,29.01,0.0
2019-01-29 11:00:00-08:00,542.8,553.0,213.35,15.97,2.94,21.32,0.0
2019-01-29 12:00:00-08:00,582.45,786.72,139.45,17.64,2.94,18.64,0.0
2019-01-29 13:00:00-08:00,446.35,386.05,249.87,17.7,2.84,18.84,0.0
2019-01-29 14:00:00-08:00,320.0,321.49,203.08,17.58,2.63,19.49,0.0
2019-01-29 15:00:00-08:00,178.57,175.0,129.98,16.46,1.56,27.12,0.0
2019-01-29 16:00:00-08:00,42.6,56.38,38.69,14.03,0.72,37.27,0.0
2019-01-29 17:00:00-08:00,0.0,0.0,0.0,13.6,0.53,31.56,0.0
2019-01-29 18:00:00-08:00,0.0,0.0,0.0,12.72,0.95,33.33,0.0
2019-01-29 19:00:00-08:00,0.0,0.0,0.0,11.69,1.19,37.19,0.0
2019-01-29 20:00:00-08:00,0.0,0.0,0.0,11.19,1.26,38.56,0.0
2019-01-29 21:00:00-08:00,0.0,0.0,0.0,10.65,1.3,39.74,0.0
2019-01-29 22:00:00-08:00,0.0,0.0,0.0,9.12,1.44,44.93,0.0
2019-01-29 23:00:00-08:00,0.0,0.0,0.0,7.49,1.58,50.07,0.0
2019-01-30 00:00:00-08:00,0.0,0.0,0.0,6.48,1.78,53.85,0.0
2019-01-30 01:00:00-08:00,0.0,0.0,0.0,5.83,2.03,56.01,0.0
2019-01-30 02:00:00-08:00,0.0,0.0,0.0,5.37,2.31,56.16,0.0
2019-01-30 03:00:00-08:00,0.0,0.0,0.0,4.98,2.55,53.43,0.0
2019-01-30 04:00:00-08:00,0.0,0.0,0.0,4.57,2.61,49.53,0.0
2019-01-30 05:00:00-08:00,0.0,0.0,0.0,4.11,2.45,47.73,0.0
2019-01-30 06:00:00-08:00,0.0,0.0,0.0,3.9,2.24,46.8,0.0
2019-01-30 07:00:00-08:00,102.35,498.75,30.42,7.03,3.28,37.07,0.0
2019-01-30 08:00:00-08:00,283.25,776.79,51.78,9.83,4.2,28.09,0.0
2019-01-30 09:00:00-08:00,447.58,909.64,63.77,12.38,4.11,24.03,0.0
2019-01-30 10:00:00-08:00,563.47,938.35,70.88,14.53,3.9,21.97,0.0
2019-01-30 11:00:00-08:00,620.7,908.42,98.92,15.99,3.66,20.48,0.0
2019-01-30 12:00:00-08:00,606.03,885.1,147.44,16.84,3.27,19.62,0.0
2019-01-30 13:00:00-08:00,502.25,719.29,160.22,17.17,2.91,19.43,0.0
2019-01-30 14:00:00-08:00,373.8,546.8,161.17,16.92,2.43,20.04,0.0
2019-01-30 15:00:00-08:00,210.48,333.75,127.4,15.65,1.18,30.33,0.0
2019-01-30 16:00:00-08:00,51.47,106.14,40.68,13.52,0.58,35.47,0.0
2019-01-30 17:00:00-08:00,0.0,0.0,0.0,13.06,0.08,29.04,0.0
2019-01-30 18:00:00-08:00,0.0,0.0,0.0,12.01,0.65,29.32,0.0
2019-01-30 19:00:00-08:00,0.0,0.0,0.0,11.18,0.94,30.87,0.0
2019-01-30 20:00:00-08:00,0.0,0.0,0.0,10.94,0.92,30.34,0.0
2019-01-30 21:00:00-08:00,0.0,0.0,0.0,10.7,0.87,30.95,0.0
2019-01-30 22:00:00-08:00,0.0,0.0,0.0,10.27,0.87,31.85,0.0
2019-01-30 23:00:00-08:00,0.0,0.0,0.0,9.44,1.0,33.67,0.0
2019-01-31 00:00:00-08:00,0.0,0.0,0.0,8.59,1.12,35.41,0.0
2019-01-31 01:00:00-08:00,0.0,0.0,0.0,7.43,1.32,39.05,0.0
2019-01-31 02:00:00-08:00,0.0,0.0,0.0,6.32,1.45,42.92,0.0
2019-01-31 03:00:00-08:00,0.0,0.0,0.0,5.52,1.48,45.53,0.0
2019-01-31 04:00:00-08:00,0.0,0.0,0.0,4.88,1.48,47.78,0.0
2019-01-31 05:00:00-08:00,0.0,0.0,0.0,4.45,1.47,48.72,0.0
2019-01-31 06:00:00-08:00,0.0,0.0,0.0,4.27,1.47,48.99,0.0
2019-01-31 07:00:00-08:00,84.4,326.84,35.87,7.03,1.7,45.22,0.0
2019-01-31 08:00:00-08:00,203.82,424.67,88.91,10.19,3.2,30.15,0.0
2019-01-31 09:00:00-08:00,320.62,371.18,172.0,12.74,2.56,24.76,0.0
2019-01-31 10:00:00-08:00,400.67,263.01,256.71,15.24,1.81,21.74,0.0
2019-01-31 11:00:00-08:00,478.95,311.56,279.64,16.7,1.47,21.75,0.0
2019-01-31 12:00:00-08:00,430.08,238.01,287.19,17.45,1.17,22.97,0.0
2019-01-31 13:00:00-08:00,347.83,175.43,241.78,17.57,1.26,25.08,0.0
2019-01-31 14:00:00-08:00,256.77,116.29,204.7,17.02,1.43,28.49,0.0
2019-01-31 15:00:00-08:00,141.68,80.64,110.71,15.5,0.65,44.36,0.0
2019-01-31 16:00:00-08:00,57.95,196.23,37.84,14.51,0.52,41.89,0.0
2019-01-31 17:00:00-08:00,0.0,0.0,0.0,14.04,0.3,41.06,0.0
2019-01-31 18:00:00-08:00,0.0,0.0,0.0,13.62,0.07,42.21,0.0
2019-01-31 19:00:00-08:00,0.0,0.0,0.0,13.09,0.12,43.51,0.0
2019-01-31 20:00:00-08:00,0.0,0.0,0.0,12.34,0.31,45.3,0.0
2019-01-31 21:00:00-08:00,0.0,0.0,0.0,11.36,0.54,46.9,0.0
2019-01-31 22:00:00-08:00,0.0,0.0,0.0,10.52,0.79,48.09,0.0
2019-01-31 23:00:00-08:00,0.0,0.0,0.0,9.4,1.04,50.71,0.0
2019-02-01 00:00:00-08:00,0.0,0.0,0.0,8.22,1.23,53.84,0.0
2019-02-01 01:00:00-08:00,0.0,0.0,0.0,7.74,1.24,54.07,0.0
2019-02-01 02:00:00-08:00,0.0,0.0,0.0,7.69,1.18,52.69,0.0
2019-02-01 03:00:00-08:00,0.0,0.0,0.0,7.51,1.18,52.05,0.0
2019-02-01 04:00:00-08:00,0.0,0.0,0.0,7.38,1.18,51.36,0.0
2019-02-01 05:00:00-08:00,0.0,0.0,0.0,7.35,1.16,50.76,0.0
2019-02-01 06:00:00-08:00,0.0,0.0,0.0,7.32,1.15,50.31,0.0
2019-02-01 07:00:00-08:00,104.4,472.78,33.68,8.93,1.03,53.32,0.0
2019-02-01 08:00:00-08:00,287.42,737.69,63.05,11.97,2.21,41.94,0.0
2019-02-01 09:00:00-08:00,446.2,815.67,85.54,14.67,1.66,38.66,0.0
2019-02-01 10:00:00-08:00,568.28,860.31,106.2,17.04,2.43,35.36,0.0
2019-02-01 11:00:00-08:00,612.9,803.07,151.83,18.24,2.88,34.53,0.0
2019-02-01 12:00:00-08:00,630.97,1094.64,81.86,19.0,3.23,34.57,0.0
2019-02-01 13:00:00-08:00,542.78,844.84,109.02,19.47,3.51,34.92,0.0
2019-02-01 14:00:00-08:00,398.62,654.83,130.31,19.31,3.71,36.31,0.0
2019-02-01 15:00:00-08:00,221.52,406.89,116.4,18.4,3.37,39.54,0.0
2019-02-01 16:00:00-08:00,57.22,167.56,39.52,14.81,1.5,55.39,0.0
2019-02-01 17:00:00-08:00,0.0,0.0,0.0,12.93,1.43,61.73,0.0
2019-02-01 18:00:00-08:00,0.0,0.0,0.0,12.18,1.36,64.88,0.0
2019-02-01 19:00:00-08:00,0.0,0.0,0.0,10.88,1.35,69.81,0.0
2019-02-01 20:00:00-08:00,0.0,0.0,0.0,9.78,1.36,75.14,0.0
2019-02-01 21:00:00-08:00,0.0,0.0,0.0,9.22,1.34,78.38,0.0
2019-02-01 22:00:00-08:00,0.0,0.0,0.0,9.18,1.32,79.08,0.0
2019-02-01 23:00:00-08:00,0.0,0.0,0.0,9.39,1.35,78.84,0.0
2019-02-02 00:00:00-08:00,0.0,0.0,0.0,9.6,1.38,78.94,0.0004166666666666667
2019-02-02 01:00:00-08:00,0.0,0.0,0.0,9.42,1.39,81.51,0.0004166666666666667
2019-02-02 02:00:00-08:00,0.0,0.0,0.0,9.48,1.44,82.41,0.00375
2019-02-02 03:00:00-08:00,0.0,0.0,0.0,9.53,1.6,83.48,0.014166666666666668
2019-02-02 04:00:00-08:00,0.0,0.0,0.0,9.32,1.63,85.93,0.3620833333333333
2019-02-02 05:00:00-08:00,0.0,0.0,0.0,9.11,1.71,88.07,0.19458333333333333
2019-02-02 06:00:00-08:00,0.0,0.0,0.0,8.85,1.66,90.17,0.09333333333333334
2019-02-02 07:00:00-08:00,20.7,0.0,18.09,10.72,3.0,80.59,0.05958333333333333
2019-02-02 08:00:00-08:00,53.42,17.35,45.06,12.5,5.6,70.43,0.04666666666666667
2019-02-02 09:00:00-08:00,129.2,7.8,110.71,14.05,6.99,60.13,0.03375
2019-02-02 10:00:00-08:00,162.57,13.96,138.99,15.59,7.46,52.56,0.027083333333333334
2019-02-02 11:00:00-08:00,151.07,91.91,106.22,16.55,7.77,49.29,0.02625
2019-02-02 12:00:00-08:00,125.3,76.84,87.07,16.9,8.16,48.73,0.02125
2019-02-02 13:00:00-08:00,90.5,0.0,78.8,16.56,8.85,51.11,0.010416666666666666
2019-02-02 14:00:00-08:00,88.47,9.26,73.99,15.97,9.18,53.93,0.008333333333333333
2019-02-02 15:00:00-08:00,63.75,12.42,54.26,15.19,8.69,57.09,0.03125
2019-02-02 16:00:00-08:00,24.8,11.75,22.31,13.95,7.3,63.96,0.13291666666666666
2019-02-02 17:00:00-08:00,0.0,0.0,0.0,13.16,6.52,69.74,0.4816666666666667
2019-02-02 18:00:00-08:00,0.0,0.0,0.0,12.85,6.51,74.56,1.3016666666666665
2019-02-02 19:00:00-08:00,0.0,0.0,0.0,12.63,6.69,79.59,3.1129166666666666
2019-02-02 20:00:00-08:00,0.0,0.0,0.0,12.18,6.29,81.78,2.98875
2019-02-02 21:00:00-08:00,0.0,0.0,0.0,11.34,5.27,83.25,1.095
2019-02-02 22:00:00-08:00,0.0,0.0,0.0,9.92,4.57,85.13,0.41250000000000003
2019-02-02 23:00:00-08:00,0.0,0.0,0.0,8.48,4.13,85.88,0.06416666666666666
2019-02-03 00:00:00-08:00,0.0,0.0,0.0,7.04,3.66,87.47,0.01625
2019-02-03 01:00:00-08:00,0.0,0.0,0.0,5.95,3.07,88.66,0.009166666666666667
2019-02-03 02:00:00-08:00,0.0,0.0,0.0,5.25,2.53,90.3,0.006666666666666667
2019-02-03 03:00:00-08:00,0.0,0.0,0.0,4.83,2.29,91.83,0.005833333333333334
2019-02-03 04:00:00-08:00,0.0,0.0,0.0,4.52,2.21,93.57,0.0
2019-02-03 05:00:00-08:00,0.0,0.0,0.0,4.33,2.23,94.17,0.0
2019-02-03 06:00:00-08:00,0.0,0.0,0.0,4.47,2.32,92.08,0.0
2019-02-03 07:00:00-08:00,92.25,424.77,33.95,7.37,3.96,76.94,0.0
2019-02-03 08:00:00-08:00,249.02,643.43,70.91,9.99,5.5,63.49,0.0004166666666666667
2019-02-03 09:00:00-08:00,382.45,677.83,93.69,12.23,6.38,51.91,0.00125
2019-02-03 10:00:00-08:00,488.17,765.96,106.63,13.62,6.4,46.71,0.00125
2019-02-03 11:00:00-08:00,550.08,568.77,251.3,14.63,6.44,43.71,0.00125
2019-02-03 12:00:00-08:00,480.05,562.02,181.94,15.33,6.56,41.98,0.0016666666666666668
2019-02-03 13:00:00-08:00,375.62,408.91,183.42,15.6,6.69,41.65,0.0016666666666666668
2019-02-03 14:00:00-08:00,275.33,545.29,95.58,15.32,6.64,42.99,0.00125
2019-02-03 15:00:00-08:00,167.1,370.23,69.31,14.42,6.21,46.19,0.0008333333333333334
2019-02-03 16:00:00-08:00,50.22,198.91,28.32,12.24,4.48,54.82,0.0004166666666666667
2019-02-03 17:00:00-08:00,0.0,0.0,0.0,9.69,2.92,66.34,0.0004166666666666667
2019-02-03 18:00:00-08:00,0.0,0.0,0.0,8.85,2.87,69.98,0.0004166666666666667
2019-02-03 19:00:00-08:00,0.0,0.0,0.0,8.18,2.76,73.39,0.0
2019-02-03 20:00:00-08:00,0.0,0.0,0.0,7.61,2.53,76.87,0.0004166666666666667
2019-02-03 21:00:00-08:00,0.0,0.0,0.0,7.09,2.36,79.95,0.0
2019-02-03 22:00:00-08:00,0.0,0.0,0.0,6.73,2.25,82.22,0.0
2019-02-03 23:00:00-08:00,0.0,0.0,0.0,6.41,2.08,83.89,0.0
2019-02-04 00:00:00-08:00,0.0,0.0,0.0,6.12,1.93,85.41,0.0
2019-02-04 01:00:00-08:00,0.0,0.0,0.0,6.31,1.91,84.13,0.0004166666666666667
2019-02-04 02:00:00-08:00,0.0,0.0,0.0,6.34,1.79,83.91,0.0008333333333333334
2019-02-04 03:00:00-08:00,0.0,0.0,0.0,6.16,1.74,85.06,0.00125
2019-02-04 04:00:00-08:00,0.0,0.0,0.0,6.1,1.84,85.86,0.07125
2019-02-04 05:00:00-08:00,0.0,0.0,0.0,6.16,2.03,86.0,0.06833333333333333
2019-02-04 06:00:00-08:00,0.0,0.0,0.0,6.27,2.15,85.99,0.03916666666666666
2019-02-04 07:00:00-08:00,54.47,115.05,37.67,8.35,3.3,76.49,0.0325
2019-02-04 08:00:00-08:00,161.98,219.11,98.2,10.52,5.16,66.45,0.09916666666666667
2019-02-04 09:00:00-08:00,270.75,358.35,134.61,12.1,6.39,56.17,0.16
2019-02-04 10:00:00-08:00,312.85,392.55,146.38,13.06,7.0,49.4,0.12916666666666668
2019-02-04 11:00:00-08:00,370.85,605.91,127.44,13.82,7.36,45.57,0.10416666666666667
2019-02-04 12:00:00-08:00,255.1,209.6,150.81,14.26,7.69,43.97,0.09333333333333334
2019-02-04 13:00:00-08:00,199.05,68.45,153.82,14.1,7.93,44.49,0.12333333333333334
2019-02-04 14:00:00-08:00,151.52,127.1,105.85,13.73,7.85,46.21,0.08750000000000001
2019-02-04 15:00:00-08:00,97.72,126.17,68.4,12.99,7.32,49.87,0.05625
2019-02-04 16:00:00-08:00,33.17,86.47,23.62,11.43,5.98,57.77,0.09541666666666666
2019-02-04 17:00:00-08:00,0.0,0.0,0.0,9.88,5.07,67.46,0.22375
2019-02-04 18:00:00-08:00,0.0,0.0,0.0,9.22,5.17,73.96,0.28791666666666665
2019-02-04 19:00:00-08:00,0.0,0.0,0.0,8.71,4.86,79.46,0.14041666666666666
2019-02-04 20:00:00-08:00,0.0,0.0,0.0,8.24,4.58,83.67,0.11416666666666668
2019-02-04 21:00:00-08:00,0.0,0.0,0.0,8.07,4.93,83.68,0.12041666666666667
2019-02-04 22:00:00-08:00,0.0,0.0,0.0,7.4,4.6,85.02,0.1575
2019-02-04 23:00:00-08:00,0.0,0.0,0.0,6.55,4.13,87.09,0.155
2019-02-05 00:00:00-08:00,0.0,0.0,0.0,5.78,3.79,88.32,0.12208333333333334
2019-02-05 01:00:00-08:00,0.0,0.0,0.0,5.14,3.51,89.0,0.10375000000000001
2019-02-05 02:00:00-08:00,0.0,0.0,0.0,4.84,3.58,87.96,0.07458333333333333
2019-02-05 03:00:00-08:00,0.0,0.0,0.0,4.77,3.77,86.17,0.06958333333333333
2019-02-05 04:00:00-08:00,0.0,0.0,0.0,4.45,3.55,86.9,0.19041666666666668
2019-02-05 05:00:00-08:00,0.0,0.0,0.0,4.12,3.3,89.69,0.15666666666666665
2019-02-05 06:00:00-08:00,0.0,0.0,0.0,4.3,3.54,89.7,0.16416666666666666
2019-02-05 07:00:00-08:00,76.78,323.83,36.1,6.51,5.06,77.44,0.2504166666666667
2019-02-05 08:00:00-08:00,190.25,423.47,80.97,8.09,7.16,62.96,0.29541666666666666
2019-02-05 09:00:00-08:00,287.12,441.38,118.73,9.23,7.91,51.83,0.17500000000000002
2019-02-05 10:00:00-08:00,353.95,373.22,192.4,9.98,8.12,46.5,0.19416666666666668
2019-02-05 11:00:00-08:00,327.08,275.11,196.75,10.43,8.18,44.04,0.22416666666666665
2019-02-05 12:00:00-08:00,336.98,275.13,191.7,10.81,8.22,42.89,0.29833333333333334
2019-02-05 13:00:00-08:00,330.83,433.62,140.8,10.9,8.26,41.92,0.2558333333333333
2019-02-05 14:00:00-08:00,294.17,517.59,104.96,10.61,8.07,42.61,0.3675
2019-02-05 15:00:00-08:00,183.07,468.6,74.1,9.89,7.25,45.92,0.38375000000000004
2019-02-05 16:00:00-08:00,65.22,313.47,31.59,8.19,5.16,54.92,0.23708333333333334
2019-02-05 17:00:00-08:00,0.0,0.0,0.0,6.09,3.53,66.14,0.15625
2019-02-05 18:00:00-08:00,0.0,0.0,0.0,5.12,3.27,68.63,0.08333333333333333
2019-02-05 19:00:00-08:00,0.0,0.0,0.0,4.43,3.27,66.76,0.047499999999999994
2019-02-05 20:00:00-08:00,0.0,0.0,0.0,3.83,3.46,64.51,0.024999999999999998
2019-02-05 21:00:00-08:00,0.0,0.0,0.0,3.1,3.51,64.64,0.008749999999999999
2019-02-05 22:00:00-08:00,0.0,0.0,0.0,2.28,3.39,66.89,0.002916666666666667
2019-02-05 23:00:00-08:00,0.0,0.0,0.0,1.54,3.4,69.67,0.0016666666666666668
2019-02-06 00:00:00-08:00,0.0,0.0,0.0,0.97,3.64,71.25,0.0016666666666666668
2019-02-06 01:00:00-08:00,0.0,0.0,0.0,0.31,3.48,71.92,0.00125
2019-02-06 02:00:00-08:00,0.0,0.0,0.0,-0.28,3.17,70.61,0.0004166666666666667
2019-02-06 03:00:00-08:00,0.0,0.0,0.0,-0.35,2.76,67.8,0.00125
2019-02-06 04:00:00-08:00,0.0,0.0,0.0,-1.25,2.3,69.3,0.0
2019-02-06 05:00:00-08:00,0.0,0.0,0.0,-1.76,2.39,66.74,0.0
2019-02-06 06:00:00-08:00,0.0,0.0,0.0,-1.76,2.31,61.46,0.0
2019-02-06 07:00:00-08:00,122.05,545.09,36.22,1.82,3.53,44.07,0.0
2019-02-06 08:00:00-08:00,295.73,806.44,57.1,4.96,4.9,33.1,0.0
2019-02-06 09:00:00-08:00,446.67,857.66,80.3,6.65,5.65,28.39,0.0
2019-02-06 10:00:00-08:00,566.3,917.85,99.38,7.59,5.86,24.9,0.0
2019-02-06 11:00:00-08:00,622.72,711.07,196.77,8.19,6.02,22.39,0.0
2019-02-06 12:00:00-08:00,655.15,949.13,127.02,8.45,6.05,20.64,0.0
2019-02-06 13:00:00-08:00,551.08,748.44,164.74,8.52,5.75,19.46,0.0
2019-02-06 14:00:00-08:00,410.3,786.38,95.25,8.35,5.34,18.88,0.0
2019-02-06 15:00:00-08:00,266.8,738.44,73.38,7.72,4.79,19.72,0.0
2019-02-06 16:00:00-08:00,89.7,429.65,33.72,5.32,2.54,29.97,0.0
2019-02-06 17:00:00-08:00,0.0,0.0,0.0,2.33,1.57,43.01,0.0
2019-02-06 18:00:00-08:00,0.0,0.0,0.0,1.6,1.57,44.27,0.0
2019-02-06 19:00:00-08:00,0.0,0.0,0.0,0.98,1.72,44.97,0.0
2019-02-06 20:00:00-08:00,0.0,0.0,0.0,0.52,1.93,45.35,0.0
2019-02-06 21:00:00-08:00,0.0,0.0,0.0,-0.14,1.95,47.43,0.0
2019-02-06 22:00:00-08:00,0.0,0.0,0.0,-0.91,1.79,50.33,0.0
2019-02-06 23:00:00-08:00,0.0,0.0,0.0,-1.51,1.63,52.4,0.0
2019-02-07 00:00:00-08:00,0.0,0.0,0.0,-2.02,1.6,53.27,0.0
2019-02-07 01:00:00-08:00,0.0,0.0,0.0,-2.27,1.55,52.06,0.0
2019-02-07 02:00:00-08:00,0.0,0.0,0.0,-2.07,1.5,47.99,0.0
2019-02-07 03:00:00-08:00,0.0,0.0,0.0,-1.77,1.41,44.24,0.0
2019-02-07 04:00:00-08:00,0.0,0.0,0.0,-2.02,1.43,44.32,0.0
2019-02-07 05:00:00-08:00,0.0,0.0,0.0,-2.2,1.41,45.02,0.0
2019-02-07 06:00:00-08:00,0.0,0.0,0.0,-2.07,1.33,45.45,0.0
